Jornal Brasileiro de Psiquiatria,https://www.scielo.br/j/jbpsiq/i/2021.v70n4/,https://doaj.org/toc/618f57416e4141649c31fc175a6b0234,2006,,0047-2085,1982-0208,"psychiatry, mental health","Portuguese, English",Universidade Federal do Rio de Janeiro,Brazil,,,CC BY,,http://www.scielo.br/scielo.php/script_sci_serial/pid_0047-2085/lng_en/nrm_iso,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0047-20852014000400290&lng=en&nrm=iso&tlng=pt,No,,Blind peer review,http://www.scielo.br/revistas/jbpsiq/iinstruc.htm,No,,http://www.scielo.br/revistas/jbpsiq/iinstruc.htm,http://www.scielo.br/revistas/jbpsiq/iedboard.htm,http://www.scielo.br/revistas/jbpsiq/iinstruc.htm,20,No,http://www.scielo.br/revistas/jbpsiq/iinstruc.htm#03,,No,,No,,,,,,,DOI,,,Yes,http://www.scielo.br/revistas/jbpsiq/isubscrp.htm,,,RC435-571,Medicine: Internal medicine: Neurosciences. Biological psychiatry. Neuropsychiatry: Neurology. Diseases of the nervous system: Psychiatry,No,2007-07-31T14:24:59Z,2022-02-09T11:27:35Z,815,2022-11-29T07:32:20Z
Arquivos Brasileiros de Cardiologia,http://www.scielo.br/scielo.php?script=sci_serial&pid=0066-782X&lng=en&nrm=iso,https://doaj.org/toc/7e11e7235b44410183621aef394cdd0f,1997,,0066-782X,1678-4170,"health sciences, cardiovascular disease","English, Portuguese",Sociedade Brasileira de Cardiologia (SBC),Brazil,Sociedade Brasileira de Cardiologia,,CC BY-NC,,http://www.scielo.br/revistas/abc/iaboutj.htm,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015000600004&lng=en&nrm=iso&tlng=en,No,https://www.scielo.br/journal/abc/about/#about,Peer review,http://www.scielo.br/revistas/abc/iinstruc.htm,No,,http://www.scielo.br/revistas/abc/iaboutj.htm,http://www.scielo.br/revistas/abc/iedboard.htm,http://www.scielo.br/revistas/abc/iinstruc.htm,10,No,http://www.scielo.br/revistas/abc/iinstruc.htm,,No,,No,,,,,,,DOI,No,No,Yes,http://www.scielo.br/revistas/abc/isubscrp.htm,,,RC666-701,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the circulatory (Cardiovascular) system,No,2004-04-23T21:31:00Z,2022-02-24T12:10:55Z,6202,2023-03-07T07:33:23Z
Hoehnea,http://www.scielo.br/scielo.php?script=sci_serial&pid=2236-8906&nrm=iso&rep=&lng=pt,https://doaj.org/toc/beac0803d5804219bfb27fee2038c569,2007,,0073-2877,2236-8906,"plant taxonomy, structural botany, plant physiology, biochemistry, plant ecology, ecological restoration","English, Portuguese, Spanish",Instituto de Botânica,Brazil,Instituto de Botânica,,CC BY,,http://www.scielo.br/scielo.php?script=sci_serial&pid=2236-8906&lng=en&nrm=iso,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-89062016000200159&lng=en&nrm=iso&tlng=pt,No,,Peer review,http://www.scielo.br/revistas/hoehnea/iinstruc.htm,Yes,http://www.scielo.br/revistas/hoehnea/iinstruc.htm,http://www.scielo.br/revistas/hoehnea/iaboutj.htm,http://www.scielo.br/revistas/hoehnea/iedboard.htm,http://www.scielo.br/revistas/hoehnea/iinstruc.htm,52,No,http://www.scielo.br/revistas/hoehnea/paboutj.htm,,No,,No,http://www.scielo.br/revistas/hoehnea/paboutj.htm,,,,,,DOI,,,Yes,http://www.scielo.br/revistas/hoehnea/iaboutj.htm,,,QK1-989,Science: Botany,No,2016-12-18T17:03:51Z,2018-01-31T10:50:20Z,779,2022-12-13T07:33:06Z
Iheringia: Série Zoologia,http://www.scielo.br/isz,https://doaj.org/toc/7796f85a45e1437fb5da44b031809840,2000,,0073-4721,1678-4766,biological sciences,"English, Portuguese, Spanish",Fundação Zoobotânica do Rio Grande do Sul,Brazil,,,CC BY,,http://www.scielo.br/revistas/isz/iaboutj.htm,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0073-47212014000400001&lng=en&nrm=iso&tlng=en,No,,Peer review,http://www.scielo.br/revistas/isz/iinstruc.htm,No,,http://www.scielo.br/revistas/isz/iinstruc.htm,http://www.scielo.br/revistas/isz/iedboard.htm,http://www.scielo.br/revistas/isz/iinstruc.htm,40,No,http://www.scielo.br/revistas/isz/iinstruc.htm#02,,No,,No,http://www.scielo.br/revistas/isz/iinstruc.htm#02,,,,,,DOI,,,Yes,http://www.scielo.br/revistas/isz/isubscrp.htm,,,QL1-991,Science: Zoology,No,2004-04-23T21:31:00Z,2017-01-19T12:10:45Z,1234,2022-12-13T07:33:18Z
RAUSP: Revista de Administração da Universidade de São Paulo,http://www.scielo.br/scielo.php?script=sci_serial&pid=0080-2107&lng=en&nrm=iso,https://doaj.org/toc/75f80b0826cc44e7a39ce9789945ecee,2011,,0080-2107,1984-6142,"business administration, management, social entrepreneurship","English, Portuguese, Spanish",Universidade de São Paulo,Brazil,,,CC BY,,http://www.scielo.br/scielo.php?script=sci_serial&pid=0080-2107&lng=en&nrm=iso,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-21072015000300277&lng=en&nrm=iso&tlng=pt,No,,Double blind peer review,http://www.scielo.br/revistas/rausp/iinstruc.htm,No,,http://www.scielo.br/revistas/rausp/iinstruc.htm,http://www.scielo.br/revistas/rausp/iedboard.htm,http://www.scielo.br/revistas/rausp/iinstruc.htm,16,No,http://www.scielo.br/revistas/rausp/iinstruc.htm#022,,No,,No,http://www.scielo.br/revistas/rausp/iinstruc.htm#022,,,http://www.scielo.br/revistas/rausp/iinstruc.htm,,,DOI,,,Yes,http://www.scielo.br/revistas/rausp/iinstruc.htm#022,,2531-0488,HF5001-6182,Social Sciences: Commerce: Business,No,2013-05-08T10:56:21Z,2018-09-07T03:57:48Z,324,2022-01-15T20:45:23Z
Revista Brasileira de Entomologia,http://www.scielo.br/scielo.php?script=sci_serial&pid=0085-5626&lng=en&nrm=iso,https://doaj.org/toc/c2e2c829a23749e486a12c2fbe92d503,2002,,0085-5626,1806-9665,"entomology, systematics, diversity, evolution of insects",English,Sociedade Brasileira de Entomologia,Netherlands,,,CC BY-NC-ND,,http://www.scielo.br/revistas/rbent/iinstruc.htm#Alcance,Yes,http://www.scielo.br/pdf/rbent/v63n3/0085-5626-rbent-63-03-0224.pdf,No,,Blind peer review,http://www.scielo.br/revistas/rbent/iinstruc.htm#Alcance,No,,http://www.scielo.br/revistas/rbent/iinstruc.htm#Alcance,http://www.scielo.br/revistas/rbent/iedboard.htm,http://www.scielo.br/revistas/rbent/iinstruc.htm#Alcance,16,Yes,http://www.scielo.br/revistas/rbent/iinstruc.htm#Alcance,300 USD,No,,No,http://www.scielo.br/revistas/rbent/iinstruc.htm#Alcance,,,https://www.elsevier.com/about/our-business/policies/digital-archive,,,DOI,,,Yes,http://www.scielo.br/revistas/rbent/iinstruc.htm#Alcance,,,QL1-991,Science: Zoology,No,2004-04-23T21:31:01Z,2019-11-29T16:57:07Z,1891,2023-02-28T07:32:14Z
Revista Brasileira de Ciência do Solo,http://www.scielo.br/scielo.php/script_sci_serial/pid_0100-0683/lng_en/nrm_iso,https://doaj.org/toc/c1f141b4b7714767bd34f6d4b0140e56,2003,,0100-0683,1806-9657,agricultural sciences,English,Sociedade Brasileira de Ciência do Solo,Brazil,Sociedade Brasileira de Ciência do Solo,,CC BY,,http://www.scielo.br/revistas/rbcs/isubscrp.htm,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832015000100040&lng=en&nrm=iso&tlng=en,No,,Peer review,http://www.scielo.br/revistas/rbcs/iinstruc.htm,No,,http://www.scielo.br/revistas/rbcs/iinstruc.htm,http://www.scielo.br/revistas/rbcs/iedboard.htm,http://www.scielo.br/revistas/rbcs/iinstruc.htm,32,Yes,http://www.scielo.br/revistas/rbcs/iinstruc.htm#fees,100 USD,Yes,https://www.rbcsjournal.org/pt-br/publication-fees/,No,,,,,,,DOI,Yes,No,Yes,http://www.scielo.br/revistas/rbcs/isubscrp.htm,,,S1-972,Agriculture: Agriculture (General),No,2004-04-23T21:31:01Z,2020-12-03T18:46:31Z,3358,2022-12-06T07:32:02Z
Cadernos de Pesquisa,https://www.scielo.br/j/cp,https://doaj.org/toc/856126d5626d4cbcae2684003e588e28,1999,CP,0100-1574,,"gender, race","Spanish, Portuguese, English",Fundação Carlos Chagas,Brazil,,,CC BY-NC,,http://www.scielo.br/revistas/cp/iaboutj.htm,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742015000100056&lng=en&nrm=iso&tlng=pt,No,https://www.scielo.br/journal/cp/about/#about,Peer review,http://www.scielo.br/revistas/cp/iinstruc.htm,No,,http://www.scielo.br/revistas/cp/iaboutj.htm,http://www.scielo.br/revistas/cp/iedboard.htm,http://www.scielo.br/revistas/cp/iinstruc.htm,14,No,http://www.scielo.br/revistas/cp/iinstruc.htm#01,,No,,No,,,,,,,DOI,No,No,Yes,http://www.scielo.br/revistas/cp/isubscrp.htm,,,LC8-6691|HM401-1281,Education: Special aspects of education | Social Sciences: Sociology (General),No,2004-04-06T14:40:09Z,2021-12-10T10:08:32Z,1146,2022-09-13T07:35:25Z
Pesquisa Agropecuária Brasileira,http://www.scielo.br/scielo.php?pid=0100-204X&script=sci_serial,https://doaj.org/toc/756b52b8ed764f8f97bf8c8a682c28e8,1999,,0100-204X,1678-3921,agricultural sciences,"Spanish, Portuguese, English",Embrapa Informação Tecnológica,Brazil,,,CC BY,,http://www.scielo.br/scielo.php?pid=0100-204X&script=sci_serial,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2015000200115&lng=en&nrm=iso&tlng=pt,No,,Peer review,http://www.scielo.br/revistas/pab/iinstruc.htm,No,,http://www.scielo.br/revistas/pab/iinstruc.htm,http://www.scielo.br/revistas/pab/iedboard.htm,http://www.scielo.br/revistas/pab/iinstruc.htm,28,No,http://www.scielo.br/revistas/pab/iinstruc.htm,,No,,No,,Cariniana Network,,http://seer.sct.embrapa.br/index.php/pab/about/editorialPolicies#archiving,,,DOI,,,Yes,http://www.scielo.br/revistas/pab/isubscrp.htm,,,S1-972,Agriculture: Agriculture (General),No,2004-04-23T21:31:01Z,2022-08-16T09:32:00Z,4739,2022-12-06T07:38:16Z
Revista Brasileira de Fruticultura,https://www.scielo.br/j/rbf/,https://doaj.org/toc/f0eff328adb6488ab2f8996920e8afc4,2001,,0100-2945,1806-9967,"fructiculture, harvest, post-harvest, plant protection, crop production, soil","Spanish, Portuguese, English",Sociedade Brasileira de Fruticultura,Brazil,,,CC BY,,http://www.scielo.br/revistas/rbf/iaboutj.htm,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452001000200004&lng=en&nrm=iso&tlng=pt,No,https://www.scielo.br/journal/rbf/about/#instructions,Double blind peer review,http://www.scielo.br/revistas/rbf/iinstruc.htm,Yes,http://www.scielo.br/revistas/rbf/iinstruc.htm,http://www.scielo.br/revistas/rbf/iinstruc.htm,http://www.scielo.br/revistas/rbf/iedboard.htm,http://www.scielo.br/revistas/rbf/iinstruc.htm,14,Yes,http://www.scielo.br/revistas/rbf/iinstruc.htm#001,1400 BRL,No,,No,,,,,,,,Yes,Yes,Yes,http://www.scielo.br/revistas/rbf/isubscrp.htm,,,SB1-1110,Agriculture: Plant culture,No,2004-04-23T21:31:01Z,2022-11-21T15:58:48Z,3318,2022-11-29T07:39:38Z
Química Nova,http://www.scielo.br/scielo.php/script_sci_serial/pid_0100-4042/lng_en/nrm_iso,https://doaj.org/toc/973d208b8bd94c2680b6b2bf25072c86,1997,,0100-4042,1678-7064,exact and earth sciences,"English, Portuguese, Spanish",Sociedade Brasileira de Química,Brazil,Sociedade Brasileira de Química,,CC BY-NC,,http://www.scielo.br/scielo.php/script_sci_serial/pid_0100-4042/lng_en/nrm_iso,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422015000200202&lng=en&nrm=iso&tlng=pt,No,,Peer review,http://www.scielo.br/revistas/qn/iinstruc.htm,No,,http://www.scielo.br/revistas/qn/iinstruc.htm,http://www.scielo.br/revistas/qn/iedboard.htm,http://www.scielo.br/revistas/qn/iinstruc.htm,12,Yes,http://www.scielo.br/revistas/qn/iinstruc.htm#01,330 USD,No,,No,http://www.scielo.br/revistas/qn/iinstruc.htm#01,,,http://www.scielo.br/statjournal.php?lang=en&issn=0100-4042,,,DOI,,,Yes,http://www.scielo.br/revistas/qn/isubscrp.htm,,,QD1-999,Science: Chemistry,No,2004-04-23T21:31:01Z,2017-11-17T18:51:59Z,5932,2023-03-07T07:32:06Z
Kriterion,https://periodicos.ufmg.br/index.php/kriterion,https://doaj.org/toc/21060b19053d48d19204c5e5a303c175,2001,,0100-512X,,philosophical theory,"English, French, German, Italian, Portuguese, Spanish",Universidade Federal de Minas Gerais,Brazil,,,CC BY,,https://periodicos.ufmg.br/index.php/kriterion,,,No,https://periodicos.ufmg.br/index.php/kriterion/about/submissions#authorGuidelines,Blind peer review,https://periodicos.ufmg.br/index.php/kriterion/about/submissions,No,,https://periodicos.ufmg.br/index.php/kriterion/about,https://periodicos.ufmg.br/index.php/kriterion/about/editorialTeam,https://periodicos.ufmg.br/index.php/kriterion/about/submissions,28,No,https://periodicos.ufmg.br/index.php/kriterion/about/submissions#authorGuidelines,,No,,No,,,,,,,DOI,No,No,Yes,http://www.scielo.br/revistas/kr/isubscrp.htm,,,B1-5802,Philosophy. Psychology. Religion: Philosophy (General),No,2006-03-16T13:57:41Z,2021-11-26T16:37:34Z,719,2022-08-30T07:35:12Z
Revista Brasileira de Educação Médica,http://www.scielo.br/scielo.php?script=sci_serial&pid=0100-5502&lng=en&nrm=iso,https://doaj.org/toc/aff7bc974585474ba99ad9fe0d92e25d,2000,,0100-5502,1981-5271,"medical education, assessment of medical students, teaching-learning process",Portuguese,Associção Brasileira de Educação Médica,Brazil,ABEM,,CC BY,,http://www.scielo.br/scielo.php?script=sci_serial&pid=0100-5502&lng=en&nrm=iso,,,No,,Peer review,http://www.scielo.br/revistas/rbem/iinstruc.htm,No,,http://www.scielo.br/revistas/rbem/iinstruc.htm,http://www.scielo.br/revistas/rbem/iedboard.htm,http://www.scielo.br/revistas/rbem/iinstruc.htm,48,Yes,http://www.scielo.br/revistas/rbem/iinstruc.htm,1000 BRL,No,,Yes,http://www.scielo.br/revistas/rbem/iinstruc.htm,,,,,,DOI,,,Yes,http://www.scielo.br/revistas/rbem/isubscrp.htm,,,L7-991|R5-920,Education: Education (General) | Medicine: Medicine (General),No,2016-11-14T10:03:35Z,2019-12-05T20:08:23Z,2096,2023-03-07T07:33:21Z
Manuscrito,http://www.scielo.br/scielo.php?script=sci_serial&pid=0100-6045&lng=en&nrm=iso,https://doaj.org/toc/396c3916f42f4d39bd413e8b3a753d38,2011,,0100-6045,2317-630X,"philosophy, history of philosophy, epistemology, aesthetics, logic, philosophy of language","Spanish, Portuguese, English",Universidade Estadual de Campinas,Brazil,"Centro de Lógica, Epistemologia e História da Ciência",,CC BY,,http://www.scielo.br/revistas/man/iaboutj.htm,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-60452014000100001&lng=en&nrm=iso&tlng=en,No,,Blind peer review,http://www.scielo.br/revistas/man/iinstruc.htm,No,,http://www.scielo.br/revistas/man/iinstruc.htm,http://www.scielo.br/revistas/man/iedboard.htm,http://www.scielo.br/revistas/man/iinstruc.htm,32,No,http://www.scielo.br/revistas/man/iinstruc.htm,,No,,No,,Cariniana Network,,http://www.scielo.br/revistas/man/pinstruc.htm,,,,,,Yes,http://www.scielo.br/revistas/man/paboutj.htm,,,BC1-199|B1-5802,Philosophy. Psychology. Religion: Logic | Philosophy. Psychology. Religion: Philosophy (General),No,2015-10-06T21:29:20Z,2022-08-16T09:37:39Z,307,2022-08-30T07:36:49Z
Revista Árvore,http://www.scielo.br/scielo.php?script=sci_serial&pid=0100-6762&lng=en&nrm=iso,https://doaj.org/toc/6f0b70a19a734e5ca6c5a7d37b854ac3,2002,,0100-6762,1806-9088,agricultural sciences,"Spanish, Portuguese, English",Sociedade de Investigações Florestais,Brazil,Sociedade de Investigações Florestais,,CC BY,,http://www.scielo.br/revistas/rarv/isubscrp.htm,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622015000100008&lng=en&nrm=iso&tlng=pt,No,https://www.scielo.br/journal/rarv/about/,Peer review,http://www.scielo.br/revistas/rarv/iinstruc.htm,No,,http://www.scielo.br/revistas/rarv/iinstruc.htm,http://www.scielo.br/revistas/rarv/iedboard.htm,http://www.scielo.br/revistas/rarv/iinstruc.htm,32,Yes,http://www.scielo.br/revistas/rarv/iinstruc.htm#003,500 BRL,No,,No,,,,,,,DOI,No,No,Yes,http://www.scielo.br/revistas/rarv/isubscrp.htm,,,SD1-669.5,Agriculture: Forestry,No,2004-04-23T21:31:01Z,2022-05-03T10:29:29Z,2137,2023-02-21T07:31:08Z
Engenharia Agrícola,https://www.scielo.br/j/eagri/,https://doaj.org/toc/c9b0a3df16c143c2933fad8b8e20cec0,2004,,0100-6916,,agricultural engineering,"Spanish, Portuguese, English",Sociedade Brasileira de Engenharia Agrícola,Brazil,,,CC BY,,http://www.scielo.br/revistas/eagri/iaboutj.htm,,,No,https://www.scielo.br/journal/eagri/about/#about,Blind peer review,http://www.scielo.br/revistas/eagri/iinstruc.htm,No,,http://www.scielo.br/scielo.php?script=sci_serial&pid=0100-6916&lng=en&nrm=iso,http://www.scielo.br/revistas/eagri/iedboard.htm,http://www.scielo.br/revistas/eagri/iinstruc.htm,52,Yes,http://www.scielo.br/revistas/eagri/iinstruc.htm,500 BRL,No,,Yes,http://www.scielo.br/revistas/eagri/iinstruc.htm,,,,,,DOI,No,No,Yes,http://www.scielo.br/revistas/eagri/isubscrp.htm,,,S1-972,Agriculture: Agriculture (General),No,2005-03-22T13:26:42Z,2022-05-04T08:48:12Z,1930,2023-03-07T07:32:10Z
Revista do Colégio Brasileiro de Cirurgiões,http://www.scielo.br/scielo.php/script_sci_serial/pid_0100-6991/lng_en/nrm_iso,https://doaj.org/toc/c43f5766b64f42b48dc082e39d955a06,1998,,0100-6991,1809-4546,surgery,"English, Portuguese, Spanish",Colégio Brasileiro de Cirurgiões,Brazil,,,CC BY,,http://www.scielo.br/scielo.php/script_sci_serial/pid_0100-6991/lng_en/nrm_iso,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912015000400143&lng=en&nrm=iso&tlng=en,No,,Double blind peer review,http://www.scielo.br/revistas/rcbc/iinstruc.htm#001,No,,http://www.scielo.br/revistas/rcbc/iinstruc.htm,http://www.scielo.br/revistas/rcbc/iedboard.htm,http://www.scielo.br/revistas/rcbc/iinstruc.htm,12,Yes,http://www.scielo.br/revistas/rcbc/iinstruc.htm,1000 BRL,No,,No,http://www.scielo.br/revistas/rcbc/iinstruc.htm,,,http://www.scielo.br/revistas/rcbc/iinstruc.htm,,,,,,Yes,http://www.scielo.br/revistas/rcbc/isubscrp.htm,,,RD1-811,Medicine: Surgery,No,2005-11-30T15:48:39Z,2019-12-05T20:11:49Z,2291,2023-02-07T07:32:57Z
Revista Brasileira de Ginecologia e Obstetrícia,https://www.scielo.br/j/rbgo/grid,https://doaj.org/toc/7c614bcd6e7f4026ac33fd972eca563e,1998,Revista da Federação Brasileira das Sociedades de Ginecologia e Obstetrícia,0100-7203,,health sciences,"English, Portuguese",Federação Brasileira das Sociedades de Ginecologia e Obstetrícia,Brazil,,,CC BY,,http://www.scielo.br/revistas/rbgo/isubscrp.htm,,,No,,Peer review,http://www.scielo.br/revistas/rbgo/iinstruc.htm,No,,http://www.scielo.br/revistas/rbgo/iinstruc.htm,http://www.scielo.br/revistas/rbgo/iedboard.htm,http://www.scielo.br/revistas/rbgo/iinstruc.htm,12,No,http://www.scielo.br/revistas/rbgo/iinstruc.htm,,No,,No,,,,,,,,No,No,Yes,http://www.scielo.br/revistas/rbgo/isubscrp.htm,,,RG1-991,Medicine: Gynecology and obstetrics,No,2004-04-23T21:31:01Z,2021-09-29T15:43:04Z,3078,2023-01-24T07:36:22Z
Pesquisa Veterinária Brasileira,http://www.scielo.br/scielo.php/script_sci_serial/pid_0100-736X/lng_pt/nrm_iso,https://doaj.org/toc/e50aac8b339247dcb2974ac59b2a0303,1997,Brazilian Journal of Veterinary Research,0100-736X,1678-5150,agricultural sciences,"English, Portuguese",Colégio Brasileiro de Patologia Animal (CBPA),Brazil,,,CC BY-NC,,http://www.scielo.br/scielo.php/script_sci_serial/pid_0100-736X/lng_pt/nrm_iso,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2014001200006&lng=pt&nrm=iso&tlng=pt,No,,Peer review,http://www.scielo.br/revistas/pvb/iinstruc.htm,No,,http://www.scielo.br/revistas/pvb/iinstruc.htm,http://www.scielo.br/revistas/pvb/iedboard.htm,http://www.scielo.br/revistas/pvb/iinstruc.htm,12,Yes,http://www.scielo.br/revistas/pvb/iinstruc.htm,480 USD,No,,No,http://www.scielo.br/revistas/pvb/iinstruc.htm,,,,,,DOI,,,Yes,http://www.scielo.br/revistas/pvb/isubscrp.htm,,,SF600-1100,Agriculture: Animal culture: Veterinary medicine,No,2004-04-23T21:31:01Z,2017-03-03T12:46:39Z,3277,2023-02-07T07:33:16Z
Planta Daninha,http://www.scielo.br/scielo.php?script=sci_serial&pid=0100-8358&nrm=iso&lng=en,https://doaj.org/toc/aa478ed3ff3341a38fd74cd8e7e5e8ef,1994,,0100-8358,,"biology, physiology, plant-decontaminating values, herbicides, growth regulators, defoliants","English, Portuguese, Spanish",Sociedade Brasileira da Ciência das Plantas Daninhas,Brazil,Sociedade Brasileira da Ciência das Plantas Daninhas,,CC BY-NC,,http://www.scielo.br/scielo.php?script=sci_serial&pid=0100-8358&nrm=iso&lng=en,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582015000100067&lng=en&nrm=iso&tlng=en,No,,Peer review,http://www.scielo.br/revistas/pd/iinstruc.htm,No,,http://www.scielo.br/scielo.php?script=sci_serial&pid=0100-8358&nrm=iso&lng=en,http://www.scielo.br/revistas/pd/iedboard.htm,http://www.scielo.br/revistas/pd/iinstruc.htm,16,Yes,http://www.scielo.br/revistas/pd/iinstruc.htm,300 BRL,No,,No,,,,,,,DOI,,,Yes,http://www.scielo.br/revistas/pd/isubscrp.htm,,,QH301-705.5|QK1-989,Science: Biology (General) | Science: Botany,No,2004-06-24T13:54:45Z,2022-03-26T13:14:19Z,2354,2022-01-18T06:02:58Z
Religião e Sociedade,http://www.scielo.br/scielo.php?script=sci_serial&pid=0100-8587&lng=en&nrm=iso,https://doaj.org/toc/3092c85f41a7498e81dacef22e2bdcfe,2007,,0100-8587,1984-0438,"humanities, history, theology","Spanish, Portuguese",Instituto de Estudos da Religião,Brazil,Instituto de Estudos da Religião,,CC BY-NC,,http://www.scielo.br/scielo.php?script=sci_serial&pid=0100-8587&lng=en&nrm=iso,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872015000100087&lng=en&nrm=iso&tlng=pt,No,,Double blind peer review,http://www.scielo.br/revistas/rs/iinstruc.htm,No,,http://www.scielo.br/scielo.php?script=sci_serial&pid=0100-8587&lng=en&nrm=iso,http://www.scielo.br/revistas/rs/iedboard.htm,http://www.scielo.br/revistas/rs/iinstruc.htm,16,No,http://www.scielo.br/revistas/rs/iinstruc.htm#003,,No,,No,,,,,,,DOI,,,Yes,http://www.scielo.br/revistas/rs/isubscrp.htm,,,BL1-50|H1-99,Philosophy. Psychology. Religion: Religions. Mythology. Rationalism: Religion (General) | Social Sciences: Social sciences (General),No,2006-04-11T13:36:11Z,2022-02-28T19:27:46Z,477,2023-02-14T07:31:38Z
Brazilian Journal of Medical and Biological Research,http://www.scielo.br/scielo.php?script=sci_serial&pid=0100-879X&lng=en&nrm=iso,https://doaj.org/toc/aecacd0d0fb24eae97abf4c5c8f7c07c,1997,,0100-879X,1414-431X,"medicine, biology",English,Associação Brasileira de Divulgação Científica,Brazil,Associação Brasileira de Divulgação Científica,,CC BY,,http://www.scielo.br/revistas/bjmbr/iaboutj.htm,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2015000900777&lng=en&nrm=iso&tlng=en,Yes,https://www.scielo.br/journal/bjmbr/about/,Peer review,http://www.scielo.br/revistas/bjmbr/iinstruc.htm,No,,http://www.scielo.br/scielo.php?script=sci_serial&pid=0100-879X&lng=en&nrm=iso,http://www.scielo.br/revistas/bjmbr/iedboard.htm,http://www.scielo.br/revistas/bjmbr/iinstruc.htm,22,Yes,http://www.scielo.br/revistas/bjmbr/iinstruc.htm,3300 BRL; 1600 USD,No,,No,,,,,,,DOI,,,Yes,http://www.scielo.br/revistas/bjmbr/isubscrp.htm,,,R5-920|QH301-705.5,Medicine: Medicine (General) | Science: Biology (General),No,2004-04-02T13:35:11Z,2021-07-27T15:04:05Z,5399,2023-02-28T07:32:54Z
Food Science and Technology,http://www.scielo.br/cta,https://doaj.org/toc/bd2f981a740d478da6244fb027f00970,1997,Ciência e Tecnologia de Alimentos,0101-2061,1678-457X,"agricultural sciences, exact and earth sciences",English,Sociedade Brasileira de Ciência e Tecnologia de Alimentos,Brazil,Sociedade Brasileira de Ciência e Tecnologia de Alimentos,,CC BY-NC,,http://www.scielo.br/scielo.php?script=sci_serial&pid=0101-2061&lng=en&nrm=iso,,,No,https://www.scielo.br/journal/cta/about/#instructions,Double blind peer review,http://www.scielo.br/revistas/cta/iinstruc.htm,No,,http://www.scielo.br/revistas/cta/iaboutj.htm,http://www.scielo.br/revistas/cta/iedboard.htm,http://www.scielo.br/revistas/cta/iinstruc.htm,12,Yes,http://www.scielo.br/revistas/cta/iinstruc.htm,750 USD,No,,No,,,,,,,,No,No,Yes,http://www.scielo.br/revistas/cta/isubscrp.htm,,,TX341-641|T1-995,Technology: Home economics: Nutrition. Foods and food supply | Technology: Technology (General),No,2004-04-23T21:31:00Z,2022-02-15T16:23:23Z,4765,2023-03-07T07:33:59Z
Brazilian Journal of Nephrology,http://www.scielo.br/scielo.php?script=sci_serial&pid=0101-2800&lng=en&nrm=iso,https://doaj.org/toc/7d75764806864520ae3ee31949e10327,2009,Jornal Brasileiro de Nefrologia,0101-2800,2175-8239,"nephrology, kidney diseases","English, Portuguese",Sociedade Brasileira de Nefrologia,Brazil,,,CC BY,,http://www.scielo.br/revistas/jbn/isubscrp.htm,Yes,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-28002015000100019&lng=en&nrm=iso&tlng=en,No,,Blind peer review,http://www.scielo.br/revistas/jbn/iinstruc.htm,No,,http://www.scielo.br/revistas/jbn/iinstruc.htm,http://www.scielo.br/revistas/jbn/iedboard.htm,http://www.scielo.br/revistas/jbn/iinstruc.htm,16,No,http://www.scielo.br/revistas/jbn/iinstruc.htm#01,,No,,No,http://www.scielo.br/revistas/jbn/iinstruc.htm#01,,,,,,DOI,,,Yes,http://www.scielo.br/revistas/jbn/isubscrp.htm,,,RC870-923,Medicine: Internal medicine: Specialties of internal medicine: Diseases of the genitourinary system. Urology,No,2010-11-12T13:20:44Z,2018-07-24T12:09:41Z,1131,2023-02-07T07:34:26Z
